timestamp,OSCaddress,typetag,timetag,,,
19272,/motion/s1/aaWorld,iii,335,-505,9018,
19272,/motion/s1/aaReal,iii,-1291,8684,-2156,
19272,/motion/s1/aa,iii,-1914,16612,-4120,
19272,/motion/s1/ypr,fff,164.20108,184.36095,103.91392,
19285,/motion/s1/quat,ffff,0.3178711,0.35150146,0.7041626,0.5286865
19285,/motion/s1/aaWorld,iii,113,232,8602,
19285,/motion/s1/aaReal,iii,-523,8391,-1841,
19285,/motion/s1/aa,iii,-1146,16322,-3798,
19285,/motion/s1/ypr,fff,163.90604,184.35878,103.86007,
19293,/motion/s1/quat,ffff,0.32000732,0.35455322,0.70233154,0.527771
19293,/motion/s1/aaWorld,iii,-610,609,8311,
19293,/motion/s1/aaReal,iii,216,8068,-2168,
19293,/motion/s1/aa,iii,-400,16000,-4118,
19293,/motion/s1/ypr,fff,163.58011,184.3163,103.81133,
19300,/motion/s1/quat,ffff,0.32177734,0.35772705,0.70062256,0.5267334
19300,/motion/s1/aaWorld,iii,-110,407,8903,
19300,/motion/s1/aaReal,iii,-257,8683,-2003,
19300,/motion/s1/aa,iii,-864,16616,-3952,
19300,/motion/s1/ypr,fff,163.18462,184.24654,103.80081,
19313,/motion/s1/quat,ffff,0.32348633,0.36071777,0.69903564,0.5258179
19313,/motion/s1/aaWorld,iii,-262,16,9016,
19313,/motion/s1/aaReal,iii,-504,8694,-2353,
19313,/motion/s1/aa,iii,-1102,16628,-4300,
19313,/motion/s1/ypr,fff,162.80898,184.18178,103.78619,
19320,/motion/s1/quat,ffff,0.3250122,0.36364746,0.69763184,0.52471924
19320,/motion/s1/aaWorld,iii,-236,-502,9381,
19320,/motion/s1/aaReal,iii,-977,8956,-2680,
19320,/motion/s1/aa,iii,-1566,16890,-4630,
19320,/motion/s1/ypr,fff,162.39996,184.12082,103.804436,
19333,/motion/s1/quat,ffff,0.3265381,0.36645508,0.6963501,0.52349854
19333,/motion/s1/aaWorld,iii,-366,-1010,9562,
19333,/motion/s1/aaReal,iii,-1351,9016,-3084,
19333,/motion/s1/aa,iii,-1934,16950,-5038,
19333,/motion/s1/ypr,fff,161.9885,184.07726,103.83643,
19346,/motion/s1/quat,ffff,0.32818604,0.36914062,0.6951904,0.5220947
19346,/motion/s1/aaWorld,iii,-530,-1174,9470,
19346,/motion/s1/aaReal,iii,-1405,8868,-3281,
19346,/motion/s1/aa,iii,-1986,16800,-5242,
19346,/motion/s1/ypr,fff,161.57797,184.0635,103.88099,
19355,/motion/s1/quat,ffff,0.32995605,0.37182617,0.69415283,0.5205078
19355,/motion/s1/aaWorld,iii,-944,-1283,9461,
19355,/motion/s1/aaReal,iii,-1298,8764,-3685,
19355,/motion/s1/aa,iii,-1880,16694,-5654,
19355,/motion/s1/ypr,fff,161.14436,184.072,103.941734,
19361,/motion/s1/quat,ffff,0.33172607,0.3746338,0.6930542,0.5187988
19361,/motion/s1/aaWorld,iii,-652,-609,8869,
19361,/motion/s1/aaReal,iii,-831,8360,-2983,
19361,/motion/s1/aa,iii,-1414,16288,-4962,
19361,/motion/s1/ypr,fff,160.67317,184.07709,104.01196,
19373,/motion/s1/quat,ffff,0.33343506,0.37756348,0.69189453,0.51708984
19373,/motion/s1/aaWorld,iii,-243,-600,8579,
19373,/motion/s1/aaReal,iii,-1010,8151,-2569,
19373,/motion/s1/aa,iii,-1592,16076,-4558,
19373,/motion/s1/ypr,fff,160.16772,184.06839,104.085236,
19395,/motion/s1/quat,ffff,0.33496094,0.3805542,0.6906738,0.51556396
19395,/motion/s1/aaWorld,iii,279,133,8545,
19395,/motion/s1/aaReal,iii,-620,8341,-1784,
19395,/motion/s1/aa,iii,-1196,16264,-3782,
19395,/motion/s1/ypr,fff,159.64523,184.03166,104.15149,
19410,/motion/s1/quat,ffff,0.33624268,0.3834839,0.6893921,0.5142822
19410,/motion/s1/aaWorld,iii,423,1114,7974,
19410,/motion/s1/aaReal,iii,220,7988,-1086,
19410,/motion/s1/aa,iii,-346,15910,-3092,
19410,/motion/s1/ypr,fff,159.1322,183.96675,104.20526,
19410,/motion/s1/quat,ffff,0.3373413,0.3862915,0.6882324,0.5130615
19410,/motion/s1/aaWorld,iii,-517,1425,8520,
19410,/motion/s1/aaReal,iii,918,8393,-1905,
19410,/motion/s1/aa,iii,362,16314,-3920,
19410,/motion/s1/ypr,fff,158.61882,183.89691,104.26718,
19414,/motion/s1/quat,ffff,0.3383789,0.38891602,0.6870117,0.5120239
19414,/motion/s1/aaWorld,iii,84,1498,8429,
19414,/motion/s1/aaReal,iii,718,8426,-1346,
19414,/motion/s1/aa,iii,172,16346,-3366,
19414,/motion/s1/ypr,fff,158.14923,183.82321,104.308586,
19421,/motion/s1/quat,ffff,0.3395996,0.3912964,0.685791,0.5109253
19421,/motion/s1/aaWorld,iii,-525,1137,8497,
19421,/motion/s1/aaReal,iii,688,8312,-2060,
19421,/motion/s1/aa,iii,148,16230,-4084,
19421,/motion/s1/ypr,fff,157.72792,183.78174,104.337875,
19435,/motion/s1/quat,ffff,0.34069824,0.39367676,0.6848755,0.5097046
19435,/motion/s1/aaWorld,iii,-902,1026,8642,
19435,/motion/s1/aaReal,iii,759,8355,-2487,
19435,/motion/s1/aa,iii,224,16272,-4520,
19435,/motion/s1/ypr,fff,157.25845,183.74753,104.40154,
19441,/motion/s1/quat,ffff,0.34173584,0.39593506,0.6842041,0.5081787
19441,/motion/s1/aaWorld,iii,-1049,620,9183,
19441,/motion/s1/aaReal,iii,428,8774,-2945,
19441,/motion/s1/aa,iii,-106,16688,-4992,
19441,/motion/s1/ypr,fff,156.76152,183.73991,104.50247,
19454,/motion/s1/quat,ffff,0.3428955,0.39813232,0.68359375,0.5064697
19454,/motion/s1/aaWorld,iii,-1262,724,9396,
19454,/motion/s1/aaReal,iii,596,8948,-3163,
19454,/motion/s1/aa,iii,60,16858,-5226,
19454,/motion/s1/ypr,fff,156.25635,183.75702,104.61297,
19461,/motion/s1/quat,ffff,0.34399414,0.40045166,0.6829834,0.5046997
19461,/motion/s1/aaWorld,iii,-1022,370,9242,
19461,/motion/s1/aaReal,iii,177,8779,-3087,
19461,/motion/s1/aa,iii,-360,16684,-5166,
19461,/motion/s1/ypr,fff,155.70766,183.76572,104.73526,
19474,/motion/s1/quat,ffff,0.34521484,0.40270996,0.682312,0.5029297
19474,/motion/s1/aaWorld,iii,-1006,129,8709,
19474,/motion/s1/aaReal,iii,-19,8220,-3056,
19474,/motion/s1/aa,iii,-560,16120,-5150,
19474,/motion/s1/ypr,fff,155.17325,183.786,104.84555,
19483,/motion/s1/quat,ffff,0.3463745,0.40509033,0.6816406,0.50109863
19483,/motion/s1/aaWorld,iii,-921,657,9442,
19483,/motion/s1/aaReal,iii,364,9026,-2979,
19483,/motion/s1/aa,iii,-178,16922,-5090,
19483,/motion/s1/ypr,fff,154.59375,183.79796,104.96766,
19504,/motion/s1/quat,ffff,0.34729004,0.40740967,0.6809082,0.4996338
19504,/motion/s1/aaWorld,iii,141,1955,9083,
19504,/motion/s1/aaReal,iii,1105,9113,-1455,
19504,/motion/s1/aa,iii,566,17006,-3580,
19504,/motion/s1/ypr,fff,154.04225,183.77527,105.06851,
19504,/motion/s1/quat,ffff,0.34783936,0.4093628,0.68029785,0.49853516
19504,/motion/s1/aaWorld,iii,875,1258,9061,
19504,/motion/s1/aaReal,iii,177,9124,-1097,
19504,/motion/s1/aa,iii,-356,17014,-3234,
19504,/motion/s1/ypr,fff,153.57307,183.73323,105.15498,
19518,/motion/s1/quat,ffff,0.34820557,0.41082764,0.6798706,0.49761963
19518,/motion/s1/aaWorld,iii,1106,388,9513,
19518,/motion/s1/aaReal,iii,-728,9461,-1366,
19518,/motion/s1/aa,iii,-1258,17348,-3514,
19518,/motion/s1/ypr,fff,153.20642,183.70422,105.23106,
19523,/motion/s1/quat,ffff,0.3484497,0.41204834,0.67944336,0.49700928
19523,/motion/s1/aaWorld,iii,1251,-187,10286,
19523,/motion/s1/aaReal,iii,-1350,10140,-1673,
19523,/motion/s1/aa,iii,-1874,18026,-3828,
19523,/motion/s1/ypr,fff,152.91458,183.66536,105.281815,
19535,/motion/s1/quat,ffff,0.34851074,0.4130249,0.67926025,0.49639893
19535,/motion/s1/aaWorld,iii,386,-1766,10063,
19535,/motion/s1/aaReal,iii,-2402,9477,-3000,
19535,/motion/s1/aa,iii,-2922,17360,-5164,
19535,/motion/s1/ypr,fff,152.65222,183.63603,105.34813,
19544,/motion/s1/quat,ffff,0.34838867,0.41400146,0.6793213,0.49560547
19544,/motion/s1/aaWorld,iii,202,-1892,9429,
19544,/motion/s1/aaReal,iii,-2396,8802,-3057,
19544,/motion/s1/aa,iii,-2912,16682,-5236,
19544,/motion/s1/ypr,fff,152.34781,183.61093,105.452385,
19555,/motion/s1/quat,ffff,0.34802246,0.41522217,0.6793213,0.49487305
19555,/motion/s1/aaWorld,iii,889,-1694,9375,
19555,/motion/s1/aaReal,iii,-2487,8930,-2375,
19555,/motion/s1/aa,iii,-2994,16806,-4570,
19555,/motion/s1/ypr,fff,151.98706,183.5477,105.56952,
19564,/motion/s1/quat,ffff,0.3475952,0.41674805,0.67907715,0.49420166
19564,/motion/s1/aaWorld,iii,1462,-1092,9732,
19564,/motion/s1/aaReal,iii,-2181,9500,-1750,
19564,/motion/s1/aa,iii,-2674,17372,-3960,
19564,/motion/s1/ypr,fff,151.57643,183.45015,105.68143,
19574,/motion/s1/quat,ffff,0.34692383,0.41827393,0.678833,0.4937744
19574,/motion/s1/aaWorld,iii,1987,-475,10402,
19574,/motion/s1/aaReal,iii,-1849,10364,-1249,
19574,/motion/s1/aa,iii,-2324,18234,-3474,
19574,/motion/s1/ypr,fff,151.17714,183.32184,105.78761,
19583,/motion/s1/quat,ffff,0.3461914,0.41955566,0.67840576,0.4937744
19583,/motion/s1/aaWorld,iii,1668,-910,10351,
19583,/motion/s1/aaReal,iii,-2084,10177,-1692,
19583,/motion/s1/aa,iii,-2538,18046,-3926,
19583,/motion/s1/ypr,fff,150.8841,183.1752,105.84523,
19597,/motion/s1/quat,ffff,0.34539795,0.4206543,0.6779785,0.49395752
19597,/motion/s1/aaWorld,iii,1052,-1892,10279,
19597,/motion/s1/aaReal,iii,-2697,9816,-2597,
19597,/motion/s1/aa,iii,-3130,17684,-4836,
19597,/motion/s1/ypr,fff,150.64796,183.02545,105.88576,
19602,/motion/s1/quat,ffff,0.34490967,0.42175293,0.67755127,0.49395752
19602,/motion/s1/aaWorld,iii,1822,-2397,10395,
19602,/motion/s1/aaReal,iii,-3456,10031,-2145,
19602,/motion/s1/aa,iii,-3872,17898,-4390,
19602,/motion/s1/ypr,fff,150.405,182.90825,105.92465,
19610,/motion/s1/quat,ffff,0.34484863,0.42285156,0.67700195,0.4937744
19610,/motion/s1/aaWorld,iii,1510,-2660,9928,
19610,/motion/s1/aaReal,iii,-3531,9475,-2392,
19610,/motion/s1/aa,iii,-3936,17342,-4640,
19610,/motion/s1/ypr,fff,150.16815,182.82849,105.948425,
19622,/motion/s1/quat,ffff,0.34521484,0.42419434,0.67633057,0.49334717
19622,/motion/s1/aaWorld,iii,1470,-2157,9970,
19622,/motion/s1/aaReal,iii,-3047,9587,-2246,
19622,/motion/s1/aa,iii,-3444,17454,-4498,
19622,/motion/s1/ypr,fff,149.87111,182.7749,105.970436,
19630,/motion/s1/quat,ffff,0.34588623,0.42578125,0.6754761,0.49261475
19630,/motion/s1/aaWorld,iii,1444,-1107,9710,
19630,/motion/s1/aaReal,iii,-2054,9495,-1803,
19630,/motion/s1/aa,iii,-2446,17360,-4058,
19630,/motion/s1/ypr,fff,149.50995,182.73921,105.99796,
19645,/motion/s1/quat,ffff,0.34674072,0.42755127,0.6744995,0.4918213
19645,/motion/s1/aaWorld,iii,1115,-191,9731,
19645,/motion/s1/aaReal,iii,-1075,9579,-1762,
19645,/motion/s1/aa,iii,-1462,17444,-4020,
19645,/motion/s1/ypr,fff,149.1077,182.70547,106.02022,
19650,/motion/s1/quat,ffff,0.3475952,0.42944336,0.67352295,0.49090576
19650,/motion/s1/aaWorld,iii,1210,-364,10103,
19650,/motion/s1/aaReal,iii,-1278,9933,-1847,
19650,/motion/s1/aa,iii,-1660,17796,-4110,
19650,/motion/s1/ypr,fff,148.65921,182.67099,106.05627,
19670,/motion/s1/quat,ffff,0.34881592,0.43115234,0.6724243,0.4901123
19670,/motion/s1/aaWorld,iii,1029,-788,9676,
19670,/motion/s1/aaReal,iii,-1573,9418,-2037,
19670,/motion/s1/aa,iii,-1954,17282,-4300,
19670,/motion/s1/ypr,fff,148.27672,182.66417,106.05038,
19671,/motion/s1/quat,ffff,0.35021973,0.4326172,0.67126465,0.48937988
19671,/motion/s1/aaWorld,iii,814,-1000,9845,
19671,/motion/s1/aaReal,iii,-1695,9501,-2340,
19671,/motion/s1/aa,iii,-2078,17366,-4598,
19671,/motion/s1/ypr,fff,147.9638,182.67993,106.01783,
19683,/motion/s1/quat,ffff,0.35162354,0.43389893,0.670105,0.48876953
19683,/motion/s1/aaWorld,iii,969,-1014,9737,
19683,/motion/s1/aaReal,iii,-1762,9436,-2163,
19683,/motion/s1/aa,iii,-2148,17302,-4414,
19683,/motion/s1/ypr,fff,147.70265,182.69984,105.96931,
19691,/motion/s1/quat,ffff,0.3531494,0.43493652,0.6689453,0.48840332
19691,/motion/s1/aaWorld,iii,106,-124,8772,
19691,/motion/s1/aaReal,iii,-573,8436,-2346,
19691,/motion/s1/aa,iii,-964,16306,-4586,
19691,/motion/s1/ypr,fff,147.52176,182.73009,105.88697,
19705,/motion/s1/quat,ffff,0.354187,0.43615723,0.66778564,0.4880371
19705,/motion/s1/aaWorld,iii,-244,806,8955,
19705,/motion/s1/aaReal,iii,415,8665,-2385,
19705,/motion/s1/aa,iii,28,16536,-4618,
19705,/motion/s1/ypr,fff,147.28398,182.71281,105.83705,
19712,/motion/s1/quat,ffff,0.35516357,0.43743896,0.66674805,0.48773193
19712,/motion/s1/aaWorld,iii,40,669,8692,
19712,/motion/s1/aaReal,iii,200,8460,-2100,
19712,/motion/s1/aa,iii,-184,16334,-4328,
19712,/motion/s1/ypr,fff,147.01851,182.68854,105.79527,
19728,/motion/s1/quat,ffff,0.35601807,0.4385376,0.6656494,0.48754883
19728,/motion/s1/aaWorld,iii,140,577,8831,
19728,/motion/s1/aaReal,iii,77,8606,-2072,
19728,/motion/s1/aa,iii,-302,16482,-4292,
19728,/motion/s1/ypr,fff,146.81442,182.65697,105.740555,
19731,/motion/s1/quat,ffff,0.3569336,0.43945312,0.66467285,0.48742676
19731,/motion/s1/aaWorld,iii,-145,64,9156,
19731,/motion/s1/aaReal,iii,-310,8782,-2582,
19731,/motion/s1/aa,iii,-688,16660,-4794,
19731,/motion/s1/ypr,fff,146.65147,182.64174,105.67842,
19744,/motion/s1/quat,ffff,0.3577881,0.44018555,0.66381836,0.4873047
19744,/motion/s1/aaWorld,iii,-640,-280,9063,
19744,/motion/s1/aaReal,iii,-451,8531,-3110,
19744,/motion/s1/aa,iii,-828,16412,-5314,
19744,/motion/s1/ypr,fff,146.52519,182.63702,105.61981,
19752,/motion/s1/quat,ffff,0.3587036,0.44091797,0.66296387,0.48712158
19752,/motion/s1/aaWorld,iii,-825,-38,9170,
19752,/motion/s1/aaReal,iii,-166,8627,-3218,
19752,/motion/s1/aa,iii,-544,16510,-5414,
19752,/motion/s1/ypr,fff,146.39258,182.63992,105.56249,
19764,/motion/s1/quat,ffff,0.35949707,0.44158936,0.66223145,0.48693848
19764,/motion/s1/aaWorld,iii,-984,409,9252,
19764,/motion/s1/aaReal,iii,303,8731,-3231,
19764,/motion/s1/aa,iii,-74,16616,-5420,
19764,/motion/s1/ypr,fff,146.26309,182.6418,105.51649,
19778,/motion/s1/quat,ffff,0.36010742,0.4421997,0.6616211,0.48675537
19778,/motion/s1/aaWorld,iii,-1582,444,9081,
19778,/motion/s1/aaReal,iii,551,8432,-3713,
19778,/motion/s1/aa,iii,174,16318,-5898,
19778,/motion/s1/ypr,fff,146.1371,182.63817,105.48504,
19784,/motion/s1/quat,ffff,0.3605957,0.44274902,0.66119385,0.48651123
19784,/motion/s1/aaWorld,iii,-643,41,8868,
19784,/motion/s1/aaReal,iii,-146,8393,-2934,
19784,/motion/s1/aa,iii,-524,16280,-5118,
19784,/motion/s1/ypr,fff,146.004,182.63919,105.472984,
19793,/motion/s1/quat,ffff,0.36102295,0.4430542,0.6608887,0.48620605
19793,/motion/s1/aaWorld,iii,-656,142,8655,
19793,/motion/s1/aaReal,iii,-40,8200,-2856,
19793,/motion/s1/aa,iii,-420,16086,-5038,
19793,/motion/s1/ypr,fff,145.92249,182.65776,105.46655,
19807,/motion/s1/quat,ffff,0.36132812,0.44348145,0.66070557,0.48590088
19807,/motion/s1/aaWorld,iii,-315,287,9149,
19807,/motion/s1/aaReal,iii,-47,8774,-2634,
19807,/motion/s1/aa,iii,-428,16660,-4818,
19807,/motion/s1/ypr,fff,145.79337,182.66483,105.478355,
19813,/motion/s1/quat,ffff,0.3616333,0.44378662,0.6604614,0.48571777
19813,/motion/s1/aaWorld,iii,-215,-259,8732,
19813,/motion/s1/aaReal,iii,-576,8322,-2607,
19813,/motion/s1/aa,iii,-958,16208,-4790,
19813,/motion/s1/ypr,fff,145.7149,182.67017,105.472946,
19821,/motion/s1/quat,ffff,0.36187744,0.4440918,0.6604614,0.48535156
19821,/motion/s1/aaWorld,iii,-80,-564,9267,
19821,/motion/s1/aaReal,iii,-937,8826,-2727,
19821,/motion/s1/aa,iii,-1322,16712,-4914,
19821,/motion/s1/ypr,fff,145.59654,182.69008,105.49852,
19842,/motion/s1/quat,ffff,0.36212158,0.4442749,0.6604614,0.48498535
19842,/motion/s1/aaWorld,iii,-163,-513,9568,
19842,/motion/s1/aaReal,iii,-879,9102,-2870,
19842,/motion/s1/aa,iii,-1268,16986,-5060,
19842,/motion/s1/ypr,fff,145.51305,182.7171,105.51944,
19842,/motion/s1/quat,ffff,0.3623047,0.44433594,0.66052246,0.48468018
19842,/motion/s1/aaWorld,iii,-414,-108,9327,
19842,/motion/s1/aaReal,iii,-407,8865,-2908,
19842,/motion/s1/aa,iii,-800,16748,-5100,
19842,/motion/s1/ypr,fff,145.46364,182.74574,105.538025,
19854,/motion/s1/quat,ffff,0.3623047,0.444458,0.6605835,0.48443604
19854,/motion/s1/aaWorld,iii,-376,16,9375,
19854,/motion/s1/aaReal,iii,-306,8936,-2850,
19854,/motion/s1/aa,iii,-700,16818,-5046,
19854,/motion/s1/ypr,fff,145.40215,182.75407,105.56425,
19861,/motion/s1/quat,ffff,0.36242676,0.44451904,0.66070557,0.4841919
19861,/motion/s1/aaWorld,iii,-123,137,9748,
19861,/motion/s1/aaReal,iii,-301,9369,-2685,
19861,/motion/s1/aa,iii,-698,17250,-4884,
19861,/motion/s1/ypr,fff,145.35172,182.77727,105.58514,
19875,/motion/s1/quat,ffff,0.3626709,0.44439697,0.66070557,0.4840088
19875,/motion/s1/aaWorld,iii,403,-173,9555,
19875,/motion/s1/aaReal,iii,-770,9267,-2252,
19875,/motion/s1/aa,iii,-1172,17148,-4450,
19875,/motion/s1/ypr,fff,145.37102,182.81221,105.5809,
19881,/motion/s1/quat,ffff,0.36309814,0.44415283,0.6607666,0.48394775
19881,/motion/s1/aaWorld,iii,653,-166,9381,
19881,/motion/s1/aaReal,iii,-848,9158,-1971,
19881,/motion/s1/aa,iii,-1258,17040,-4166,
19881,/motion/s1/ypr,fff,145.42883,182.86348,105.55671,
19895,/motion/s1/quat,ffff,0.36346436,0.4437256,0.6607666,0.4840088
19895,/motion/s1/aaWorld,iii,450,-454,9733,
19895,/motion/s1/aaReal,iii,-1075,9411,-2335,
19895,/motion/s1/aa,iii,-1492,17294,-4524,
19895,/motion/s1/ypr,fff,145.55618,182.91203,105.516304,
19908,/motion/s1/quat,ffff,0.36364746,0.4432373,0.6608887,0.4841919
19908,/motion/s1/aaWorld,iii,-397,-296,9339,
19908,/motion/s1/aaReal,iii,-622,8856,-2946,
19908,/motion/s1/aa,iii,-1044,16740,-5130,
19908,/motion/s1/ypr,fff,145.69963,182.9487,105.481544,
19914,/motion/s1/quat,ffff,0.36346436,0.44299316,0.6611328,0.4841919
19914,/motion/s1/aaWorld,iii,-161,-329,9324,
19914,/motion/s1/aaReal,iii,-735,8891,-2740,
19914,/motion/s1/aa,iii,-1158,16774,-4926,
19914,/motion/s1/ypr,fff,145.7459,182.95863,105.49637,
19924,/motion/s1/quat,ffff,0.3632202,0.44281006,0.661438,0.4841919
19924,/motion/s1/aaWorld,iii,14,-520,9414,
19924,/motion/s1/aaReal,iii,-980,8991,-2669,
19924,/motion/s1/aa,iii,-1404,16874,-4858,
19924,/motion/s1/ypr,fff,145.76843,182.96281,105.520355,
19937,/motion/s1/quat,ffff,0.3630371,0.44281006,0.6616211,0.48394775
19937,/motion/s1/aaWorld,iii,344,-743,9322,
19937,/motion/s1/aaReal,iii,-1299,8948,-2422,
19937,/motion/s1/aa,iii,-1724,16828,-4616,
19937,/motion/s1/ypr,fff,145.73024,182.96933,105.5589,
19949,/motion/s1/quat,ffff,0.36297607,0.44299316,0.6618042,0.48358154
19949,/motion/s1/aaWorld,iii,104,-427,9103,
19949,/motion/s1/aaReal,iii,-910,8722,-2487,
19949,/motion/s1/aa,iii,-1336,16600,-4688,
19949,/motion/s1/ypr,fff,145.6291,182.98076,105.60681,
19956,/motion/s1/quat,ffff,0.362854,0.4434204,0.66192627,0.48321533
19956,/motion/s1/aaWorld,iii,138,-32,9116,
19956,/motion/s1/aaReal,iii,-551,8795,-2343,
19956,/motion/s1/aa,iii,-976,16672,-4552,
19956,/motion/s1/ypr,fff,145.46413,182.9712,105.66368,
19962,/motion/s1/quat,ffff,0.36273193,0.4439087,0.66192627,0.48284912
19962,/motion/s1/aaWorld,iii,236,-350,9061,
19962,/motion/s1/aaReal,iii,-877,8719,-2348,
19962,/motion/s1/aa,iii,-1300,16594,-4564,
19962,/motion/s1/ypr,fff,145.2938,182.95352,105.71576,
19975,/motion/s1/quat,ffff,0.36279297,0.44439697,0.66192627,0.48236084
19975,/motion/s1/aaWorld,iii,568,-40,9052,
19975,/motion/s1/aaReal,iii,-699,8831,-1953,
19975,/motion/s1/aa,iii,-1122,16704,-4176,
19975,/motion/s1/ypr,fff,145.1125,182.95601,105.76699,
19986,/motion/s1/quat,ffff,0.36273193,0.44476318,0.66192627,0.48205566
19986,/motion/s1/aaWorld,iii,1172,67,9442,
19986,/motion/s1/aaReal,iii,-822,9364,-1481,
19986,/motion/s1/aa,iii,-1244,17236,-3710,
19986,/motion/s1/ypr,fff,144.98193,182.9467,105.80667,
19991,/motion/s1/quat,ffff,0.36260986,0.44488525,0.6619873,0.4819336
19991,/motion/s1/aaWorld,iii,1320,-215,9993,
19991,/motion/s1/aaReal,iii,-1165,9889,-1590,
19991,/motion/s1/aa,iii,-1586,17760,-3822,
19991,/motion/s1/ypr,fff,144.93124,182.9395,105.83044,
20003,/motion/s1/quat,ffff,0.3623047,0.4446411,0.66223145,0.48199463
20003,/motion/s1/aaWorld,iii,712,-960,9692,
20004,/motion/s1/aaReal,iii,-1642,9350,-2300,
20004,/motion/s1/aa,iii,-2062,17220,-4534,
20004,/motion/s1/ypr,fff,144.9842,182.93703,105.847336,
20013,/motion/s1/quat,ffff,0.3619995,0.4442749,0.6625366,0.4821167
20013,/motion/s1/aaWorld,iii,592,-1403,9110,
20013,/motion/s1/aaReal,iii,-1987,8699,-2394,
20013,/motion/s1/aa,iii,-2408,16568,-4630,
20013,/motion/s1/ypr,fff,145.07098,182.94061,105.85864,
20024,/motion/s1/quat,ffff,0.3618164,0.4439087,0.6628418,0.48223877
20024,/motion/s1/aaWorld,iii,817,-992,9459,
20024,/motion/s1/aaReal,iii,-1699,9145,-2156,
20024,/motion/s1/aa,iii,-2122,17014,-4392,
20024,/motion/s1/ypr,fff,145.15675,182.95322,105.86339,
20031,/motion/s1/quat,ffff,0.3618164,0.44354248,0.66308594,0.48223877
20031,/motion/s1/aaWorld,iii,767,-363,9870,
20031,/motion/s1/aaReal,iii,-1119,9615,-2114,
20031,/motion/s1/aa,iii,-1546,17484,-4350,
20031,/motion/s1/ypr,fff,145.2376,182.98363,105.86378,
20046,/motion/s1/quat,ffff,0.3619995,0.44299316,0.663208,0.48242188
20046,/motion/s1/aaWorld,iii,457,-186,9813,
20046,/motion/s1/aaReal,iii,-851,9512,-2317,
20046,/motion/s1/aa,iii,-1284,17382,-4548,
20046,/motion/s1/ypr,fff,145.39705,183.02377,105.826805,
20056,/motion/s1/quat,ffff,0.36224365,0.44232178,0.6633911,0.48266602
20056,/motion/s1/aaWorld,iii,342,-331,10081,
20056,/motion/s1/aaReal,iii,-970,9722,-2533,
20056,/motion/s1/aa,iii,-1410,17594,-4758,
20056,/motion/s1/ypr,fff,145.59,183.07455,105.78103,
20063,/motion/s1/quat,ffff,0.36260986,0.44152832,0.66345215,0.4829712
20063,/motion/s1/aaWorld,iii,258,46,10015,
20063,/motion/s1/aaReal,iii,-594,9696,-2459,
20063,/motion/s1/aa,iii,-1042,17570,-4674,
20063,/motion/s1/ypr,fff,145.83456,183.13365,105.71252,
20071,/motion/s1/quat,ffff,0.36291504,0.4407959,0.66345215,0.48339844
20071,/motion/s1/aaWorld,iii,-74,-199,9617,
20071,/motion/s1/aaReal,iii,-694,9202,-2721,
20071,/motion/s1/aa,iii,-1148,17078,-4926,
20071,/motion/s1/ypr,fff,146.07803,183.17592,105.63703,
20098,/motion/s1/quat,ffff,0.36315918,0.44000244,0.66363525,0.48376465
20098,/motion/s1/aaWorld,iii,58,-620,9428,
20098,/motion/s1/aaReal,iii,-1132,8992,-2675,
20098,/motion/s1/aa,iii,-1594,16870,-4872,
20098,/motion/s1/ypr,fff,146.31552,183.22743,105.5778,
20098,/motion/s1/quat,ffff,0.36328125,0.43933105,0.6637573,0.48406982
20098,/motion/s1/aaWorld,iii,193,-587,9199,
20098,/motion/s1/aaReal,iii,-1141,8810,-2474,
20098,/motion/s1/aa,iii,-1608,16690,-4664,
20098,/motion/s1/ypr,fff,146.51917,183.26385,105.53068,
20103,/motion/s1/quat,ffff,0.36328125,0.43878174,0.6638794,0.484375
20103,/motion/s1/aaWorld,iii,162,-115,9166,
20103,/motion/s1/aaReal,iii,-690,8841,-2335,
20103,/motion/s1/aa,iii,-1160,16722,-4520,
20103,/motion/s1/ypr,fff,146.68777,183.28418,105.49471,
20116,/motion/s1/quat,ffff,0.3630371,0.43841553,0.66400146,0.4847412
20116,/motion/s1/aaWorld,iii,-192,250,9005,
20116,/motion/s1/aaReal,iii,-212,8658,-2492,
20116,/motion/s1/aa,iii,-680,16540,-4674,
20116,/motion/s1/ypr,fff,146.80888,183.27254,105.47418,
20123,/motion/s1/quat,ffff,0.3624878,0.43811035,0.66412354,0.4852295
20123,/motion/s1/aaWorld,iii,218,387,8779,
20123,/motion/s1/aaReal,iii,-210,8556,-2013,
20123,/motion/s1/aa,iii,-672,16438,-4194,
20123,/motion/s1/ypr,fff,146.92159,183.22827,105.46322,
20131,/motion/s1/quat,ffff,0.36187744,0.43774414,0.6642456,0.48590088
20131,/motion/s1/aaWorld,iii,422,255,9150,
20131,/motion/s1/aaReal,iii,-418,8942,-1966,
20131,/motion/s1/aa,iii,-872,16826,-4144,
20131,/motion/s1/ypr,fff,147.06544,183.17331,105.43961,
20146,/motion/s1/quat,ffff,0.36120605,0.43719482,0.66448975,0.48657227
20146,/motion/s1/aaWorld,iii,444,-11,9511,
20146,/motion/s1/aaReal,iii,-688,9257,-2127,
20146,/motion/s1/aa,iii,-1136,17142,-4302,
20146,/motion/s1/ypr,fff,147.24686,183.12915,105.419495,
