timestamp,OSCaddress,typetag,timetag,,,
67128,/motion/s1/aaReal,iii,8481,-1617,-4955,
67128,/motion/s1/aa,iii,14382,-7300,-5046,
67128,/motion/s1/ypr,fff,65.559456,133.92548,269.09256,
67137,/motion/s1/quat,ffff,0.65234375,-0.26849365,-0.6589966,0.2609253
67137,/motion/s1/aaWorld,iii,4800,4271,7844,
67137,/motion/s1/aaReal,iii,8588,-2307,-4873,
67137,/motion/s1/aa,iii,14484,-7994,-4978,
67137,/motion/s1/ypr,fff,109.33252,133.97266,268.94937,
67155,/motion/s1/quat,ffff,0.64868164,-0.26104736,-0.66241455,0.2689209
67155,/motion/s1/aaWorld,iii,4460,3896,8246,
67155,/motion/s1/aaReal,iii,8536,-2942,-4642,
67155,/motion/s1/aa,iii,14426,-8636,-4756,
67155,/motion/s1/ypr,fff,187.8334,134.0315,268.85974,
67162,/motion/s1/quat,ffff,0.6449585,-0.25390625,-0.66552734,0.27697754
67162,/motion/s1/aaWorld,iii,3651,2950,8043,
67162,/motion/s1/aaReal,iii,7681,-3552,-3887,
67162,/motion/s1/aa,iii,13562,-9256,-4008,
67162,/motion/s1/ypr,fff,206.27702,134.12991,268.78983,
67166,/motion/s1/quat,ffff,0.6411743,-0.24700928,-0.6682739,0.28515625
67166,/motion/s1/aaWorld,iii,3372,2409,7703,
67166,/motion/s1/aaReal,iii,7005,-3772,-3637,
67166,/motion/s1/aa,iii,12872,-9490,-3762,
67166,/motion/s1/ypr,fff,212.5033,134.26889,268.7535,
67174,/motion/s1/quat,ffff,0.63726807,-0.24029541,-0.67089844,0.29333496
67174,/motion/s1/aaWorld,iii,3202,2025,7544,
67174,/motion/s1/aaReal,iii,6566,-4002,-3485,
67174,/motion/s1/aa,iii,12416,-9736,-3614,
67174,/motion/s1/ypr,fff,215.43208,134.42982,268.71567,
67186,/motion/s1/quat,ffff,0.63323975,-0.23376465,-0.6734009,0.30151367
67186,/motion/s1/aaWorld,iii,2542,2096,7374,
67186,/motion/s1/aaReal,iii,6484,-3862,-2877,
67186,/motion/s1/aa,iii,12316,-9614,-3010,
67186,/motion/s1/ypr,fff,217.0694,134.61278,268.67734,
67197,/motion/s1/quat,ffff,0.6290283,-0.22735596,-0.67578125,0.30969238
67197,/motion/s1/aaWorld,iii,2404,2430,7078,
67197,/motion/s1/aaReal,iii,6463,-3473,-2824,
67197,/motion/s1/aa,iii,12274,-9246,-2962,
67197,/motion/s1/ypr,fff,218.02788,134.81544,268.63535,
67207,/motion/s1/quat,ffff,0.6246948,-0.2210083,-0.6781616,0.31781006
67207,/motion/s1/aaWorld,iii,2718,2536,7284,
67207,/motion/s1/aaReal,iii,6585,-3640,-3206,
67207,/motion/s1/aa,iii,12376,-9434,-3350,
67207,/motion/s1/ypr,fff,218.6171,135.02367,268.58237,
67214,/motion/s1/quat,ffff,0.6201172,-0.21472168,-0.680603,0.32574463
67214,/motion/s1/aaWorld,iii,2731,2675,7453,
67214,/motion/s1/aaReal,iii,6733,-3734,-3301,
67214,/motion/s1/aa,iii,12502,-9548,-3454,
67214,/motion/s1/ypr,fff,218.85085,135.23247,268.49304,
67231,/motion/s1/quat,ffff,0.61535645,-0.2084961,-0.68304443,0.33361816
67231,/motion/s1/aaWorld,iii,3352,3105,7291,
67231,/motion/s1/aaReal,iii,6753,-3472,-4049,
67231,/motion/s1/aa,iii,12500,-9308,-4214,
67231,/motion/s1/ypr,fff,218.92326,135.45042,268.38733,
67247,/motion/s1/quat,ffff,0.6102295,-0.20220947,-0.6856079,0.3414917
67247,/motion/s1/aaWorld,iii,2983,2929,7390,
67247,/motion/s1/aaReal,iii,6680,-3694,-3720,
67247,/motion/s1/aa,iii,12404,-9552,-3900,
67247,/motion/s1/ypr,fff,218.80728,135.67798,268.2417,
67252,/motion/s1/quat,ffff,0.60491943,-0.19610596,-0.6879883,0.34973145
67253,/motion/s1/aaWorld,iii,2182,2456,6879,
67253,/motion/s1/aaReal,iii,6067,-3610,-2877,
67253,/motion/s1/aa,iii,11762,-9496,-3070,
67253,/motion/s1/ypr,fff,218.71414,135.95934,268.123,
67260,/motion/s1/quat,ffff,0.5996094,-0.18988037,-0.6900635,0.35803223
67260,/motion/s1/aaWorld,iii,2905,3140,6224,
67260,/motion/s1/aaReal,iii,5870,-2870,-3789,
67260,/motion/s1/aa,iii,11536,-8784,-3990,
67260,/motion/s1/ypr,fff,218.69951,136.24329,268.0542,
67267,/motion/s1/quat,ffff,0.59399414,-0.18347168,-0.6923828,0.3661499
67267,/motion/s1/aaWorld,iii,2882,3307,6361,
67267,/motion/s1/aaReal,iii,6004,-2936,-3881,
67267,/motion/s1/aa,iii,11642,-8876,-4096,
67267,/motion/s1/ypr,fff,218.55223,136.51059,267.9334,
67275,/motion/s1/quat,ffff,0.58807373,-0.17687988,-0.6947632,0.3743286
67275,/motion/s1/aaWorld,iii,2815,2951,6577,
67275,/motion/s1/aaReal,iii,5838,-3398,-3780,
67275,/motion/s1/aa,iii,11448,-9364,-4010,
67275,/motion/s1/ypr,fff,218.35631,136.78278,267.7956,
67288,/motion/s1/quat,ffff,0.5817261,-0.17041016,-0.69714355,0.3828125
67288,/motion/s1/aaWorld,iii,2632,2479,6727,
67288,/motion/s1/aaReal,iii,5574,-3863,-3513,
67288,/motion/s1/aa,iii,11150,-9860,-3760,
67288,/motion/s1/ypr,fff,218.088,137.10762,267.6455,
67294,/motion/s1/quat,ffff,0.57476807,-0.1638794,-0.6995239,0.39178467
67294,/motion/s1/aaWorld,iii,2214,1796,6236,
67294,/motion/s1/aaReal,iii,4802,-3934,-2913,
67294,/motion/s1/aa,iii,10338,-9968,-3178,
67294,/motion/s1/ypr,fff,217.74791,137.49243,267.48605,
67308,/motion/s1/quat,ffff,0.56707764,-0.15740967,-0.70196533,0.401062
67308,/motion/s1/aaWorld,iii,2742,1805,6102,
67308,/motion/s1/aaReal,iii,4466,-4032,-3438,
67308,/motion/s1/aa,iii,9954,-10108,-3726,
67308,/motion/s1/ypr,fff,217.27426,137.9405,267.28976,
67314,/motion/s1/quat,ffff,0.55859375,-0.15093994,-0.7047119,0.4105835
67314,/motion/s1/aaWorld,iii,2459,2059,5949,
67314,/motion/s1/aaReal,iii,4517,-3780,-3316,
67314,/motion/s1/aa,iii,9952,-9902,-3634,
67314,/motion/s1/ypr,fff,216.66682,138.44464,267.02823,
67327,/motion/s1/quat,ffff,0.5494995,-0.14434814,-0.7074585,0.42034912
67327,/motion/s1/aaWorld,iii,2428,1535,6305,
67327,/motion/s1/aaReal,iii,4300,-4448,-3122,
67327,/motion/s1/aa,iii,9676,-10620,-3472,
67327,/motion/s1/ypr,fff,216.02283,138.99248,266.75684,
67341,/motion/s1/quat,ffff,0.5397949,-0.13769531,-0.7102051,0.43048096
67341,/motion/s1/aaWorld,iii,2907,1579,6918,
67341,/motion/s1/aaReal,iii,4424,-5107,-3627,
67341,/motion/s1/aa,iii,9734,-11334,-4010,
67341,/motion/s1/ypr,fff,215.35866,139.59761,266.48737,
67346,/motion/s1/quat,ffff,0.52941895,-0.1307373,-0.71295166,0.4407959
67346,/motion/s1/aaWorld,iii,2943,1692,7487,
67346,/motion/s1/aaReal,iii,4702,-5591,-3771,
67346,/motion/s1/aa,iii,9942,-11874,-4188,
67346,/motion/s1/ypr,fff,214.67195,140.2337,266.21002,
67370,/motion/s1/quat,ffff,0.5184326,-0.12335205,-0.71569824,0.45141602
67370,/motion/s1/aaWorld,iii,2821,1697,7029,
67370,/motion/s1/aaReal,iii,4309,-5310,-3674,
67370,/motion/s1/aa,iii,9476,-11652,-4124,
67370,/motion/s1/ypr,fff,214.00804,140.89645,265.94376,
67370,/motion/s1/quat,ffff,0.506897,-0.11517334,-0.7184448,0.4621582
67370,/motion/s1/aaWorld,iii,2703,1955,6244,
67370,/motion/s1/aaReal,iii,3881,-4627,-3695,
67370,/motion/s1/aa,iii,8976,-11024,-4178,
67370,/motion/s1/ypr,fff,213.40034,141.5434,265.6867,
67382,/motion/s1/quat,ffff,0.49475098,-0.10626221,-0.7213135,0.47283936
67382,/motion/s1/aaWorld,iii,2242,2396,5988,
67382,/motion/s1/aaReal,iii,4068,-4150,-3588,
67382,/motion/s1/aa,iii,9092,-10600,-4106,
67382,/motion/s1/ypr,fff,212.8145,142.1724,265.40823,
67387,/motion/s1/quat,ffff,0.4821167,-0.09680176,-0.7243042,0.48327637
67387,/motion/s1/aaWorld,iii,2130,2850,6164,
67387,/motion/s1/aaReal,iii,4357,-4120,-3836,
67387,/motion/s1/aa,iii,9312,-10620,-4394,
67387,/motion/s1/ypr,fff,212.24588,142.78218,265.1018,
67397,/motion/s1/quat,ffff,0.4689331,-0.0871582,-0.7271118,0.4937744
67397,/motion/s1/aaWorld,iii,2553,3433,6579,
67397,/motion/s1/aaReal,iii,4554,-4414,-4623,
67397,/motion/s1/aa,iii,9436,-10966,-5218,
67397,/motion/s1/ypr,fff,211.68033,143.42596,264.815,
67407,/motion/s1/quat,ffff,0.45507812,-0.07720947,-0.72979736,0.5043335
67407,/motion/s1/aaWorld,iii,2483,3867,7214,
67407,/motion/s1/aaReal,iii,5016,-4824,-4974,
67407,/motion/s1/aa,iii,9820,-11430,-5606,
67407,/motion/s1/ypr,fff,211.1101,144.10208,264.53732,
67416,/motion/s1/quat,ffff,0.44067383,-0.06707764,-0.7322998,0.51483154
67416,/motion/s1/aaWorld,iii,1670,3468,7308,
67416,/motion/s1/aaReal,iii,5120,-4938,-4200,
67416,/motion/s1/aa,iii,9842,-11600,-4868,
67416,/motion/s1/ypr,fff,210.53787,144.80653,264.2752,
67426,/motion/s1/quat,ffff,0.4260254,-0.05670166,-0.73443604,0.52526855
67426,/motion/s1/aaWorld,iii,842,3342,7768,
67426,/motion/s1/aaReal,iii,5641,-5199,-3657,
67426,/motion/s1/aa,iii,10280,-11916,-4356,
67426,/motion/s1/ypr,fff,210.014,145.5143,264.06668,
67436,/motion/s1/quat,ffff,0.41137695,-0.046325684,-0.736084,0.53552246
67436,/motion/s1/aaWorld,iii,438,2943,7610,
67436,/motion/s1/aaReal,iii,5441,-5211,-3165,
67436,/motion/s1/aa,iii,9996,-11982,-3886,
67436,/motion/s1/ypr,fff,209.53645,146.21971,263.92578,
67448,/motion/s1/quat,ffff,0.39691162,-0.036071777,-0.7373657,0.54541016
67448,/motion/s1/aaWorld,iii,386,3080,7567,
67448,/motion/s1/aaReal,iii,5365,-5210,-3312,
67448,/motion/s1/aa,iii,9838,-12034,-4050,
67448,/motion/s1/ypr,fff,209.09927,146.9084,263.83337,
67457,/motion/s1/quat,ffff,0.3824463,-0.026367188,-0.7384033,0.5548096
67457,/motion/s1/aaWorld,iii,280,3761,7581,
67457,/motion/s1/aaReal,iii,5604,-5032,-3869,
67457,/motion/s1/aa,iii,9992,-11910,-4622,
67457,/motion/s1/ypr,fff,208.629,147.61983,263.7558,
67467,/motion/s1/quat,ffff,0.368042,-0.017333984,-0.73931885,0.56359863
67467,/motion/s1/aaWorld,iii,434,4851,10026,
67467,/motion/s1/aaReal,iii,7081,-6886,-5167,
67467,/motion/s1/aa,iii,11380,-13818,-5936,
67467,/motion/s1/ypr,fff,208.11519,148.35419,263.67444,
67477,/motion/s1/quat,ffff,0.35339355,-0.008789063,-0.73999023,0.5722046
67477,/motion/s1/aaWorld,iii,-508,4194,7639,
67477,/motion/s1/aaReal,iii,6051,-4871,-3984,
67477,/motion/s1/aa,iii,10254,-11860,-4766,
67477,/motion/s1/ypr,fff,207.55748,149.13788,263.62183,
67489,/motion/s1/quat,ffff,0.3390503,-3.66E-04,-0.74035645,0.5803833
67489,/motion/s1/aaWorld,iii,-1238,3604,6592,
67489,/motion/s1/aaReal,iii,5682,-4005,-3110,
67489,/motion/s1/aa,iii,9792,-11048,-3900,
67489,/motion/s1/ypr,fff,207.03755,149.89095,263.60626,
67497,/motion/s1/quat,ffff,0.32537842,0.007995606,-0.7402954,0.58825684
67497,/motion/s1/aaWorld,iii,-1780,3777,6766,
67497,/motion/s1/aaReal,iii,6128,-3993,-3120,
67497,/motion/s1/aa,iii,10152,-11086,-3908,
67497,/motion/s1/ypr,fff,206.59909,150.58379,263.6606,
67510,/motion/s1/quat,ffff,0.3123169,0.016357422,-0.7401123,0.5953369
67510,/motion/s1/aaWorld,iii,-2628,3545,6123,
67510,/motion/s1/aaReal,iii,6297,-3262,-2585,
67510,/motion/s1/aa,iii,10244,-10398,-3372,
67510,/motion/s1/ypr,fff,206.21582,151.19862,263.70618,
67516,/motion/s1/quat,ffff,0.30010986,0.024475098,-0.73968506,0.60180664
67516,/motion/s1/aaWorld,iii,-2331,3078,5984,
67516,/motion/s1/aaReal,iii,5743,-3469,-2391,
67516,/motion/s1/aa,iii,9622,-10642,-3174,
67516,/motion/s1/ypr,fff,205.8943,151.74176,263.77576,
67525,/motion/s1/quat,ffff,0.28857422,0.032043457,-0.7390747,0.6077881
67525,/motion/s1/aaWorld,iii,-1711,2469,6107,
67525,/motion/s1/aaReal,iii,5016,-4053,-2179,
67525,/motion/s1/aa,iii,8830,-11262,-2954,
67525,/motion/s1/ypr,fff,205.58939,152.25513,263.8651,
67547,/motion/s1/quat,ffff,0.27746582,0.039123535,-0.7384033,0.6133423
67547,/motion/s1/aaWorld,iii,-1561,1667,6553,
67547,/motion/s1/aaReal,iii,4788,-4765,-1595,
67547,/motion/s1/aa,iii,8538,-12008,-2362,
67547,/motion/s1/ypr,fff,205.28186,152.75603,263.95682,
67549,/motion/s1/quat,ffff,0.26672363,0.045898438,-0.7375488,0.6187134
67549,/motion/s1/aaWorld,iii,-1193,1081,6420,
67549,/motion/s1/aaReal,iii,4193,-4978,-1203,
67549,/motion/s1/aa,iii,7882,-12254,-1958,
67549,/motion/s1/ypr,fff,204.98679,153.2419,264.07748,
67561,/motion/s1/quat,ffff,0.25616455,0.05218506,-0.73657227,0.6237793
67561,/motion/s1/aaWorld,iii,-803,1258,5644,
67561,/motion/s1/aaReal,iii,3497,-4445,-1450,
67561,/motion/s1/aa,iii,7122,-11754,-2192,
67561,/motion/s1/ypr,fff,204.66586,153.73784,264.20532,
67565,/motion/s1/quat,ffff,0.24578857,0.057861328,-0.73583984,0.6282959
67565,/motion/s1/aaWorld,iii,-1072,1372,5054,
67565,/motion/s1/aaReal,iii,3439,-3828,-1451,
67565,/motion/s1/aa,iii,6998,-11170,-2186,
67565,/motion/s1/ypr,fff,204.3038,154.25029,264.28815,
67576,/motion/s1/quat,ffff,0.23583984,0.06323242,-0.7352295,0.6323242
67576,/motion/s1/aaWorld,iii,-1224,1609,4915,
67576,/motion/s1/aaReal,iii,3507,-3635,-1656,
67576,/motion/s1/aa,iii,7004,-11008,-2386,
67576,/motion/s1/ypr,fff,203.95082,154.73831,264.34564,
67583,/motion/s1/quat,ffff,0.2263794,0.06842041,-0.73480225,0.6357422
67584,/motion/s1/aaWorld,iii,-1314,1990,4738,
67584,/motion/s1/aaReal,iii,3529,-3406,-2021,
67584,/motion/s1/aa,iii,6968,-10806,-2752,
67584,/motion/s1/ypr,fff,203.62,155.1862,264.36047,
67595,/motion/s1/quat,ffff,0.21734619,0.07354736,-0.73443604,0.6386719
67595,/motion/s1/aaWorld,iii,-1187,2044,5027,
67595,/motion/s1/aaReal,iii,3487,-3744,-2167,
67595,/motion/s1/aa,iii,6872,-11168,-2902,
67595,/motion/s1/ypr,fff,203.31824,155.59265,264.34897,
67607,/motion/s1/quat,ffff,0.20855713,0.07867432,-0.7341919,0.6412964
67607,/motion/s1/aaWorld,iii,-1172,2403,5311,
67607,/motion/s1/aaReal,iii,3584,-3982,-2582,
67607,/motion/s1/aa,iii,6920,-11428,-3324,
67607,/motion/s1/ypr,fff,203.03902,155.97372,264.3153,
67619,/motion/s1/quat,ffff,0.1998291,0.0836792,-0.7340698,0.6435547
67619,/motion/s1/aaWorld,iii,-611,2430,5598,
67619,/motion/s1/aaReal,iii,3126,-4487,-2778,
67619,/motion/s1/aa,iii,6412,-11954,-3530,
67619,/motion/s1/ypr,fff,202.75441,156.35306,264.25034,
67629,/motion/s1/quat,ffff,0.19110107,0.08843994,-0.73394775,0.6456909
67629,/motion/s1/aaWorld,iii,43,1734,6070,
67629,/motion/s1/aaReal,iii,2560,-5304,-2275,
67629,/motion/s1/aa,iii,5794,-12792,-3038,
67629,/motion/s1/ypr,fff,202.45303,156.74956,264.18616,
67635,/motion/s1/quat,ffff,0.18243408,0.09301758,-0.7337036,0.64782715
67635,/motion/s1/aaWorld,iii,-459,421,6736,
67635,/motion/s1/aaReal,iii,3079,-5944,-981,
67635,/motion/s1/aa,iii,6260,-13454,-1752,
67635,/motion/s1/ypr,fff,202.14638,157.15442,264.1445,
67651,/motion/s1/quat,ffff,0.17437744,0.0970459,-0.73339844,0.6498413
67651,/motion/s1/aaWorld,iii,-114,1360,5910,
67651,/motion/s1/aaReal,iii,2477,-5206,-1887,
67651,/motion/s1/aa,iii,5606,-12738,-2662,
67651,/motion/s1/ypr,fff,201.8466,157.54807,264.12558,
67659,/motion/s1/quat,ffff,0.16656494,0.10095215,-0.7334595,0.6512451
67659,/motion/s1/aaWorld,iii,688,2066,6686,
67659,/motion/s1/aaReal,iii,2019,-6143,-2765,
67659,/motion/s1/aa,iii,5098,-13694,-3554,
67659,/motion/s1/ypr,fff,201.55438,157.92502,264.03592,
67669,/motion/s1/quat,ffff,0.15863037,0.1048584,-0.7334595,0.65252686
67669,/motion/s1/aaWorld,iii,1139,1523,8350,
67669,/motion/s1/aaReal,iii,2110,-7935,-2437,
67669,/motion/s1/aa,iii,5138,-15504,-3240,
67669,/motion/s1/ypr,fff,201.25452,158.31053,263.9452,
67678,/motion/s1/quat,ffff,0.15075684,0.10864258,-0.73321533,0.65411377
67678,/motion/s1/aaWorld,iii,1273,1122,8720,
67678,/motion/s1/aaReal,iii,2024,-8398,-2076,
67678,/motion/s1/aa,iii,5000,-15988,-2886,
67678,/motion/s1/ypr,fff,200.9564,158.70293,263.91187,
67686,/motion/s1/quat,ffff,0.14276123,0.11212158,-0.7327881,0.65582275
67686,/motion/s1/aaWorld,iii,1447,1239,8344,
67686,/motion/s1/aaReal,iii,1649,-8120,-2148,
67686,/motion/s1/aa,iii,4568,-15732,-2960,
67686,/motion/s1/ypr,fff,200.62534,159.12813,263.91412,
67701,/motion/s1/quat,ffff,0.13458252,0.11541748,-0.7321167,0.6576538
67701,/motion/s1/aaWorld,iii,1397,1399,7861,
67701,/motion/s1/aaReal,iii,1444,-7659,-2231,
67701,/motion/s1/aa,iii,4302,-15294,-3040,
67701,/motion/s1/ypr,fff,200.26556,159.58044,263.95444,
67710,/motion/s1/quat,ffff,0.12646484,0.11871338,-0.73132324,0.65960693
67710,/motion/s1/aaWorld,iii,639,1615,7035,
67710,/motion/s1/aaReal,iii,1791,-6630,-2314,
67710,/motion/s1/aa,iii,4590,-14288,-3116,
67711,/motion/s1/ypr,fff,199.91386,160.02675,264.0239,
67725,/motion/s1/quat,ffff,0.11853027,0.12219238,-0.7304077,0.661438
67725,/motion/s1/aaWorld,iii,-155,1201,6978,
67725,/motion/s1/aaReal,iii,2457,-6375,-1870,
67725,/motion/s1/aa,iii,5200,-14054,-2664,
67725,/motion/s1/ypr,fff,199.59225,160.43936,264.09885,
67728,/motion/s1/quat,ffff,0.110961914,0.12561035,-0.72943115,0.663208
67728,/motion/s1/aaWorld,iii,-530,891,7062,
67728,/motion/s1/aaReal,iii,2789,-6382,-1566,
67728,/motion/s1/aa,iii,5480,-14080,-2350,
67728,/motion/s1/ypr,fff,199.29509,160.82295,264.1853,
67742,/motion/s1/quat,ffff,0.10369873,0.12878418,-0.72839355,0.66485596
67742,/motion/s1/aaWorld,iii,-635,789,6915,
67742,/motion/s1/aaReal,iii,2791,-6242,-1451,
67742,/motion/s1/aa,iii,5432,-13958,-2224,
67742,/motion/s1/ypr,fff,199,161.19576,264.2791,
67746,/motion/s1/quat,ffff,0.09686279,0.13183594,-0.727417,0.6664429
67746,/motion/s1/aaWorld,iii,-646,785,6820,
67746,/motion/s1/aaReal,iii,2722,-6170,-1438,
67746,/motion/s1/aa,iii,5316,-13904,-2200,
67746,/motion/s1/ypr,fff,198.72949,161.54091,264.37445,
67762,/motion/s1/quat,ffff,0.090148926,0.13470459,-0.7264404,0.6678467
67762,/motion/s1/aaWorld,iii,-694,1017,6824,
67762,/motion/s1/aaReal,iii,2703,-6164,-1672,
67762,/motion/s1/aa,iii,5250,-13914,-2424,
67762,/motion/s1/ypr,fff,198.45142,161.88666,264.46255,
67774,/motion/s1/quat,ffff,0.08343506,0.1375122,-0.72558594,0.6690674
67774,/motion/s1/aaWorld,iii,-356,1315,7119,
67774,/motion/s1/aaReal,iii,2394,-6550,-1976,
67774,/motion/s1/aa,iii,4894,-14316,-2720,
67774,/motion/s1/ypr,fff,198.16891,162.23645,264.53046,
67784,/motion/s1/quat,ffff,0.076660156,0.14038086,-0.7246704,0.6702881
67784,/motion/s1/aaWorld,iii,235,1317,7209,
67784,/motion/s1/aaReal,iii,1802,-6839,-1937,
67784,/motion/s1/aa,iii,4254,-14622,-2672,
67784,/motion/s1/ypr,fff,197.8871,162.58485,264.60632,
67787,/motion/s1/quat,ffff,0.06958008,0.14312744,-0.72351074,0.6716919
67787,/motion/s1/aaWorld,iii,667,893,7074,
67787,/motion/s1/aaReal,iii,1338,-6886,-1447,
67787,/motion/s1/aa,iii,3738,-14686,-2168,
67787,/motion/s1/ypr,fff,197.56879,162.96417,264.72244,
67794,/motion/s1/quat,ffff,0.06237793,0.14575195,-0.72216797,0.6732788
67794,/motion/s1/aaWorld,iii,611,648,7034,
67794,/motion/s1/aaReal,iii,1352,-6860,-1180,
67794,/motion/s1/aa,iii,3698,-14678,-1882,
67794,/motion/s1/ypr,fff,197.22859,163.35936,264.8756,
67807,/motion/s1/quat,ffff,0.055114746,0.14813232,-0.72076416,0.6748657
67807,/motion/s1/aaWorld,iii,220,217,6715,
67807,/motion/s1/aaReal,iii,1637,-6478,-746,
67807,/motion/s1/aa,iii,3926,-14314,-1426,
67807,/motion/s1/ypr,fff,196.86043,163.77504,265.04288,
67817,/motion/s1/quat,ffff,0.04815674,0.15032959,-0.71936035,0.67645264
67817,/motion/s1/aaWorld,iii,-29,293,6580,
67817,/motion/s1/aaReal,iii,1778,-6289,-821,
67817,/motion/s1/aa,iii,4012,-14144,-1478,
67817,/motion/s1/ypr,fff,196.49904,164.1768,265.22003,
67826,/motion/s1/quat,ffff,0.041503906,0.15234375,-0.71795654,0.6779175
67826,/motion/s1/aaWorld,iii,89,214,6841,
67826,/motion/s1/aaReal,iii,1701,-6591,-728,
67826,/motion/s1/aa,iii,3882,-14462,-1362,
67826,/motion/s1/ypr,fff,196.14351,164.56421,265.3957,
67836,/motion/s1/quat,ffff,0.034973145,0.15423584,-0.71655273,0.6793823
67836,/motion/s1/aaWorld,iii,464,274,7460,
67836,/motion/s1/aaReal,iii,1448,-7300,-752,
67836,/motion/s1/aa,iii,3576,-15188,-1362,
67836,/motion/s1/ypr,fff,195.7855,164.94861,265.5783,
67859,/motion/s1/quat,ffff,0.028320312,0.15576172,-0.7150879,0.68084717
67859,/motion/s1/aaWorld,iii,914,217,7982,
67859,/motion/s1/aaReal,iii,1108,-7937,-626,
67859,/motion/s1/aa,iii,3178,-15842,-1210,
67859,/motion/s1/ypr,fff,195.38272,165.36792,265.77643,
67859,/motion/s1/quat,ffff,0.02154541,0.15692139,-0.713562,0.6824341
67859,/motion/s1/aaWorld,iii,1261,325,8018,
67859,/motion/s1/aaReal,iii,703,-8069,-630,
67859,/motion/s1/aa,iii,2710,-15992,-1184,
67859,/motion/s1/ypr,fff,194.93518,165.82224,266.00092,
67867,/motion/s1/quat,ffff,0.014648438,0.15777588,-0.7119751,0.68408203
67868,/motion/s1/aaWorld,iii,782,225,7830,
67868,/motion/s1/aaReal,iii,1064,-7780,-566,
67868,/motion/s1/aa,iii,3004,-15722,-1088,
67868,/motion/s1/ypr,fff,194.44772,166.30663,266.24554,
67875,/motion/s1/quat,ffff,0.0078125,0.15844727,-0.71032715,0.68573
67875,/motion/s1/aaWorld,iii,259,164,7346,
67875,/motion/s1/aaReal,iii,1396,-7199,-543,
67875,/motion/s1/aa,iii,3268,-15160,-1030,
67875,/motion/s1/ypr,fff,193.94518,166.79636,266.50287,
67887,/motion/s1/quat,ffff,0.001037598,0.15905762,-0.7086792,0.6873779
67887,/motion/s1/aaWorld,iii,173,36,7062,
67887,/motion/s1/aaReal,iii,1382,-6917,-387,
67887,/motion/s1/aa,iii,3186,-14896,-838,
67887,/motion/s1/ypr,fff,193.43938,167.28317,266.76572,
67896,/motion/s1/quat,ffff,-0.005859375,0.15966797,-0.70684814,0.6890869
67896,/motion/s1/aaWorld,iii,375,-114,7114,
67896,/motion/s1/aaReal,iii,1177,-7026,-160,
67896,/motion/s1/aa,iii,2912,-15022,-572,
67896,/motion/s1/ypr,fff,192.91777,167.77412,267.0526,
67909,/motion/s1/quat,ffff,-0.012756348,0.16009521,-0.704895,0.69091797
67910,/motion/s1/aaWorld,iii,670,-400,7130,
67910,/motion/s1/aaReal,iii,911,-7111,228,
67910,/motion/s1/aa,iii,2576,-15124,-140,
67910,/motion/s1/ypr,fff,192.37415,168.27386,267.36725,
67915,/motion/s1/quat,ffff,-0.019836426,0.16046143,-0.7028198,0.692749
67915,/motion/s1/aaWorld,iii,796,-283,6729,
67915,/motion/s1/aaReal,iii,625,-6750,208,
67915,/motion/s1/aa,iii,2218,-14780,-114,
67915,/motion/s1/ypr,fff,191.8046,168.7882,267.69748,
67929,/motion/s1/quat,ffff,-0.02722168,0.16070557,-0.7007446,0.69451904
67929,/motion/s1/aaWorld,iii,875,319,6019,
67929,/motion/s1/aaReal,iii,201,-6082,-283,
67929,/motion/s1/aa,iii,1718,-14128,-560,
67929,/motion/s1/ypr,fff,191.19598,169.3341,268.03058,
67944,/motion/s1/quat,ffff,-0.03479004,0.16107178,-0.6987915,0.6960449
67944,/motion/s1/aaWorld,iii,330,309,6164,
67944,/motion/s1/aaReal,iii,685,-6131,-383,
67944,/motion/s1/aa,iii,2124,-14192,-618,
67944,/motion/s1/ypr,fff,190.5824,169.88556,268.3372,
67956,/motion/s1/quat,ffff,-0.042114258,0.1616211,-0.6970825,0.6972656
67956,/motion/s1/aaWorld,iii,-149,-51,9482,
67956,/motion/s1/aaReal,iii,1736,-9321,-222,
67956,/motion/s1/aa,iii,3102,-17396,-420,
67956,/motion/s1/ypr,fff,190.00632,170.40562,268.59988,
67956,/motion/s1/quat,ffff,-0.04901123,0.16217041,-0.69537354,0.69836426
67956,/motion/s1/aaWorld,iii,16,-1177,13027,
67956,/motion/s1/aaReal,iii,2394,-12831,873,
67956,/motion/s1/aa,iii,3692,-20918,712,
67956,/motion/s1/ypr,fff,189.46133,170.88872,268.85504,
67969,/motion/s1/quat,ffff,-0.056152344,0.16168213,-0.69366455,0.699646
67969,/motion/s1/aaWorld,iii,76,-1026,10169,
67969,/motion/s1/aaReal,iii,1748,-10035,852,
67969,/motion/s1/aa,iii,2964,-18136,732,
67969,/motion/s1/ypr,fff,188.7997,171.46906,269.15094,
67981,/motion/s1/quat,ffff,-0.063964844,0.16021729,-0.69195557,0.7010498
67981,/motion/s1/aaWorld,iii,1029,461,5015,
67981,/motion/s1/aaReal,iii,-429,-5120,-161,
67981,/motion/s1/aa,iii,686,-13236,-234,
67981,/motion/s1/ypr,fff,187.99199,172.17693,269.48474,
67987,/motion/s1/quat,ffff,-0.072021484,0.15881348,-0.6901245,0.7023926
67987,/motion/s1/aaWorld,iii,1417,189,4681,
67987,/motion/s1/aaReal,iii,-813,-4820,264,
67987,/motion/s1/aa,iii,200,-12950,240,
67987,/motion/s1/ypr,fff,187.16284,172.89507,269.82962,
