timestamp,OSCaddress,typetag,timetag,,,
10913,/motion/s1/aaWorld,iii,3071,484,6175,
10913,/motion/s1/aaReal,iii,1966,-5153,4171,
10913,/motion/s1/aa,iii,6106,-12014,5874,
10913,/motion/s1/ypr,fff,159.61572,30.35316,283.93518,
10928,/motion/s1/quat,ffff,-0.3274536,0.51794434,-0.35168457,0.70770264
10928,/motion/s1/aaWorld,iii,3212,343,5786,
10928,/motion/s1/aaReal,iii,1825,-4709,4291,
10928,/motion/s1/aa,iii,5944,-11566,6062,
10928,/motion/s1/ypr,fff,158.28445,30.18354,284.47833,
10943,/motion/s1/quat,ffff,-0.32983398,0.5154419,-0.3496704,0.7094116
10943,/motion/s1/aaWorld,iii,2773,284,4909,
10943,/motion/s1/aaReal,iii,1526,-3960,3724,
10943,/motion/s1/aa,iii,5628,-10810,5560,
10943,/motion/s1/ypr,fff,156.81873,30.043148,285.00397,
10946,/motion/s1/quat,ffff,-0.33239746,0.51361084,-0.3474121,0.7106323
10946,/motion/s1/aaWorld,iii,2856,41,5915,
10946,/motion/s1/aaReal,iii,2200,-4633,4105,
10946,/motion/s1/aa,iii,6288,-11476,5998,
10946,/motion/s1/ypr,fff,155.31696,29.935863,285.4599,
10954,/motion/s1/quat,ffff,-0.33514404,0.51208496,-0.34490967,0.7116699
10954,/motion/s1/aaWorld,iii,2829,-67,6473,
10954,/motion/s1/aaReal,iii,2568,-5014,4265,
10954,/motion/s1/aa,iii,6646,-11848,6212,
10954,/motion/s1/ypr,fff,153.7408,29.847118,285.89893,
10968,/motion/s1/quat,ffff,-0.33795166,0.51068115,-0.3425293,0.7125244
10968,/motion/s1/aaWorld,iii,1875,715,5380,
10968,/motion/s1/aaReal,iii,1606,-4621,3008,
10968,/motion/s1/aa,iii,5672,-11448,5006,
10968,/motion/s1/ypr,fff,152.20932,29.75003,286.30692,
10974,/motion/s1/quat,ffff,-0.34069824,0.5095215,-0.34039307,0.7130127
10974,/motion/s1/aaWorld,iii,1344,1515,5848,
10974,/motion/s1/aaReal,iii,1297,-5495,2536,
10974,/motion/s1/aa,iii,5350,-12316,4576,
10974,/motion/s1/ypr,fff,150.79697,29.648428,286.649,
10986,/motion/s1/quat,ffff,-0.34362793,0.50891113,-0.33825684,0.71307373
10986,/motion/s1/aaWorld,iii,1288,1636,7205,
10986,/motion/s1/aaReal,iii,1872,-6684,2842,
10986,/motion/s1/aa,iii,5914,-13502,4916,
10986,/motion/s1/ypr,fff,149.33472,29.559807,286.92004,
10994,/motion/s1/quat,ffff,-0.3466797,0.5088501,-0.33569336,0.7128296
10994,/motion/s1/aaWorld,iii,1060,823,7813,
10994,/motion/s1/aaReal,iii,2905,-6775,2919,
10994,/motion/s1/aa,iii,6942,-13586,5022,
10994,/motion/s1/ypr,fff,147.73871,29.519814,287.15805,
11009,/motion/s1/quat,ffff,-0.34979248,0.50927734,-0.33258057,0.7124634
11009,/motion/s1/aaWorld,iii,1338,-297,7700,
11009,/motion/s1/aaReal,iii,3729,-6021,3320,
11009,/motion/s1/aa,iii,7768,-12822,5450,
11009,/motion/s1/ypr,fff,145.98119,29.541113,287.38876,
11015,/motion/s1/quat,ffff,-0.35266113,0.5100708,-0.3291626,0.71209717
11015,/motion/s1/aaWorld,iii,828,-1202,7435,
11015,/motion/s1/aaReal,iii,4492,-5380,2880,
11015,/motion/s1/aa,iii,8542,-12168,5034,
11015,/motion/s1/ypr,fff,144.21243,29.622799,287.6062,
11027,/motion/s1/quat,ffff,-0.35534668,0.51135254,-0.32543945,0.71154785
11027,/motion/s1/aaWorld,iii,520,-1186,6120,
11027,/motion/s1/aaReal,iii,3917,-4334,2241,
11027,/motion/s1/aa,iii,7984,-11106,4414,
11027,/motion/s1/ypr,fff,142.40326,29.764343,287.78772,
11037,/motion/s1/quat,ffff,-0.35791016,0.5130615,-0.3217163,0.7107544
11037,/motion/s1/aaWorld,iii,263,-203,6259,
11037,/motion/s1/aaReal,iii,3237,-5005,1940,
11037,/motion/s1/aa,iii,7326,-11760,4124,
11037,/motion/s1/ypr,fff,140.57957,29.935707,287.9129,
11050,/motion/s1/quat,ffff,-0.36053467,0.51501465,-0.31799316,0.7097168
11050,/motion/s1/aaWorld,iii,-83,355,6099,
11050,/motion/s1/aaReal,iii,2779,-5224,1522,
11050,/motion/s1/aa,iii,6890,-11964,3712,
11050,/motion/s1/ypr,fff,138.68161,30.113356,288.00012,
11057,/motion/s1/quat,ffff,-0.36340332,0.51708984,-0.31396484,0.7084961
11057,/motion/s1/aaWorld,iii,632,864,6122,
11057,/motion/s1/aaReal,iii,2236,-5370,2189,
11057,/motion/s1/aa,iii,6370,-12094,4386,
11057,/motion/s1/ypr,fff,136.5908,30.300049,288.08887,
11068,/motion/s1/quat,ffff,-0.3665161,0.5192871,-0.30950928,0.70721436
11068,/motion/s1/aaWorld,iii,1101,720,6637,
11068,/motion/s1/aaReal,iii,2553,-5605,2804,
11068,/motion/s1/aa,iii,6712,-12310,5008,
11068,/motion/s1/ypr,fff,134.27107,30.50703,288.19647,
11079,/motion/s1/quat,ffff,-0.369812,0.5215454,-0.3046875,0.7059326
11079,/motion/s1/aaWorld,iii,680,170,6374,
11079,/motion/s1/aaReal,iii,2991,-5155,2370,
11079,/motion/s1/aa,iii,7178,-11840,4584,
11079,/motion/s1/ypr,fff,131.76671,30.732143,288.32635,
11090,/motion/s1/quat,ffff,-0.37298584,0.52423096,-0.29956055,0.7044678
11090,/motion/s1/aaWorld,iii,368,580,6144,
11090,/motion/s1/aaReal,iii,2615,-5234,2001,
11090,/motion/s1/aa,iii,6836,-11896,4220,
11090,/motion/s1/ypr,fff,129.14864,31.008873,288.42212,
11098,/motion/s1/quat,ffff,-0.3762207,0.5270386,-0.29437256,0.70288086
11098,/motion/s1/aaWorld,iii,36,276,6062,
11098,/motion/s1/aaReal,iii,2911,-5055,1674,
11098,/motion/s1/aa,iii,7166,-11694,3896,
11098,/motion/s1/ypr,fff,126.43763,31.29122,288.50052,
11110,/motion/s1/quat,ffff,-0.37945557,0.53027344,-0.28881836,0.70098877
11110,/motion/s1/aaWorld,iii,-1355,-191,5381,
11110,/motion/s1/aaReal,iii,3185,-4546,153,
11110,/motion/s1/aa,iii,7480,-11160,2372,
11110,/motion/s1/ypr,fff,123.5478,31.618147,288.54028,
11116,/motion/s1/quat,ffff,-0.38275146,0.5340576,-0.28308105,0.6986084
11116,/motion/s1/aaWorld,iii,-2411,739,5204,
11116,/motion/s1/aaReal,iii,2466,-5152,-911,
11116,/motion/s1/aa,iii,6804,-11742,1294,
11116,/motion/s1/ypr,fff,120.43766,31.974737,288.5044,
11123,/motion/s1/quat,ffff,-0.3864746,0.538208,-0.2772827,0.69573975
11123,/motion/s1/aaWorld,iii,-2292,1577,5622,
11123,/motion/s1/aaReal,iii,1966,-5921,-660,
11123,/motion/s1/aa,iii,6346,-12490,1526,
11123,/motion/s1/ypr,fff,117.00183,32.316517,288.4081,
11136,/motion/s1/quat,ffff,-0.39074707,0.54260254,-0.27142334,0.69226074
11136,/motion/s1/aaWorld,iii,-2985,2826,6711,
11136,/motion/s1/aaReal,iii,1573,-7651,-969,
11136,/motion/s1/aa,iii,5990,-14204,1192,
11136,/motion/s1/ypr,fff,113.23354,32.624508,288.25485,
11151,/motion/s1/quat,ffff,-0.395813,0.5471802,-0.26507568,0.6882324
11151,/motion/s1/aaWorld,iii,-2745,3215,7426,
11151,/motion/s1/aaReal,iii,1591,-8382,-489,
11151,/motion/s1/aa,iii,6042,-14920,1646,
11151,/motion/s1/ypr,fff,109.0281,32.91074,288.0886,
11157,/motion/s1/quat,ffff,-0.40161133,0.5517578,-0.25805664,0.6838379
11157,/motion/s1/aaWorld,iii,-2674,3268,7093,
11157,/motion/s1/aaReal,iii,1340,-8134,-448,
11157,/motion/s1/aa,iii,5824,-14656,1664,
11157,/motion/s1/ypr,fff,104.52797,33.186977,287.94922,
11164,/motion/s1/quat,ffff,-0.40777588,0.55670166,-0.25042725,0.6790161
11164,/motion/s1/aaWorld,iii,-2737,2754,7699,
11164,/motion/s1/aaReal,iii,2085,-8360,-354,
11164,/motion/s1/aa,iii,6606,-14866,1732,
11164,/motion/s1/ypr,fff,99.82281,33.49034,287.78387,
11178,/motion/s1/quat,ffff,-0.41412354,0.5619507,-0.24188232,0.6739502
11178,/motion/s1/aaWorld,iii,-3372,992,8157,
11178,/motion/s1/aaReal,iii,3806,-7958,-1041,
11178,/motion/s1/aa,iii,8370,-14442,1018,
11178,/motion/s1/ypr,fff,95.07431,33.85642,287.6226,
11184,/motion/s1/quat,ffff,-0.42041016,0.56762695,-0.2322998,0.66864014
11184,/motion/s1/aaWorld,iii,-3271,-535,8034,
11184,/motion/s1/aaReal,iii,4979,-7019,-1222,
11184,/motion/s1/aa,iii,9598,-13474,806,
11184,/motion/s1/ypr,fff,90.40498,34.31628,287.44904,
11199,/motion/s1/quat,ffff,-0.42645264,0.5732422,-0.22210693,0.66345215
11199,/motion/s1/aaWorld,iii,-3414,-1492,7721,
11199,/motion/s1/aaReal,iii,5564,-6312,-1649,
11199,/motion/s1/aa,iii,10244,-12732,350,
11199,/motion/s1/ypr,fff,86.15128,34.83529,287.30115,
11207,/motion/s1/quat,ffff,-0.43237305,0.5784912,-0.2119751,0.65838623
11207,/motion/s1/aaWorld,iii,-3118,-2428,7632,
11207,/motion/s1/aaReal,iii,6259,-5657,-1646,
11207,/motion/s1/aa,iii,10998,-12042,326,
11207,/motion/s1/ypr,fff,82.407845,35.340477,287.17166,
11217,/motion/s1/quat,ffff,-0.4381714,0.5831299,-0.20202637,0.65356445
11217,/motion/s1/aaWorld,iii,-2741,-3419,7778,
11217,/motion/s1/aaReal,iii,7140,-5126,-1566,
11217,/motion/s1/aa,iii,11934,-11476,386,
11217,/motion/s1/ypr,fff,79.23968,35.81599,287.08884,
11225,/motion/s1/quat,ffff,-0.4437256,0.58709717,-0.19244385,0.6491699
11225,/motion/s1/aaWorld,iii,-2804,-2253,7588,
11225,/motion/s1/aaReal,iii,6062,-5632,-1432,
11225,/motion/s1/aa,iii,10908,-11948,506,
11225,/motion/s1/ypr,fff,76.64091,36.25985,287.0622,
11239,/motion/s1/quat,ffff,-0.4491577,0.59020996,-0.18371582,0.64508057
11239,/motion/s1/aaWorld,iii,-2633,-879,8315,
11239,/motion/s1/aaReal,iii,5396,-6870,-737,
11239,/motion/s1/aa,iii,10282,-13156,1194,
11239,/motion/s1/ypr,fff,74.556305,36.615967,287.08264,
11258,/motion/s1/quat,ffff,-0.45495605,0.5923462,-0.17565918,0.6412964
11258,/motion/s1/aaWorld,iii,-3267,941,8018,
11258,/motion/s1/aaReal,iii,3687,-7849,-813,
11258,/motion/s1/aa,iii,8602,-14110,1124,
11258,/motion/s1/ypr,fff,72.86886,36.86408,287.19528,
11260,/motion/s1/quat,ffff,-0.46124268,0.5935669,-0.16821289,0.6376953
11260,/motion/s1/aaWorld,iii,-3362,2079,7508,
11260,/motion/s1/aaReal,iii,2443,-8106,-582,
11260,/motion/s1/aa,iii,7374,-14350,1374,
11260,/motion/s1/ypr,fff,71.48434,37.00217,287.39706,
11269,/motion/s1/quat,ffff,-0.46813965,0.5941162,-0.1609497,0.63397217
11269,/motion/s1/aaWorld,iii,-2921,3104,6452,
11269,/motion/s1/aaReal,iii,1031,-7665,15,
11269,/motion/s1/aa,iii,5968,-13894,2000,
11269,/motion/s1/ypr,fff,70.27441,37.0592,287.66876,
11277,/motion/s1/quat,ffff,-0.47564697,0.5942383,-0.15356445,0.6300659
11277,/motion/s1/aaWorld,iii,-1861,2738,6246,
11277,/motion/s1/aaReal,iii,1328,-6887,892,
11277,/motion/s1/aa,iii,6266,-13104,2912,
11277,/motion/s1/ypr,fff,69.156265,37.06921,287.998,
11288,/motion/s1/quat,ffff,-0.4835205,0.5942383,-0.1459961,0.6259155
11288,/motion/s1/aaWorld,iii,-1644,2883,5271,
11288,/motion/s1/aaReal,iii,646,-6115,998,
11288,/motion/s1/aa,iii,5584,-12320,3056,
11288,/motion/s1/ypr,fff,68.07136,37.063797,288.34344,
11295,/motion/s1/quat,ffff,-0.49157715,0.5942383,-0.13830566,0.6213379
11295,/motion/s1/aaWorld,iii,-1743,3683,6391,
11295,/motion/s1/aaReal,iii,664,-7374,1627,
11295,/motion/s1/aa,iii,5600,-13568,3720,
11295,/motion/s1/ypr,fff,66.99921,37.048862,288.6685,
11309,/motion/s1/quat,ffff,-0.49987793,0.5941162,-0.13067627,0.6164551
11310,/motion/s1/aaWorld,iii,-1432,1710,5199,
11310,/motion/s1/aaReal,iii,1515,-5384,855,
11310,/motion/s1/aa,iii,6446,-11570,2984,
11310,/motion/s1/ypr,fff,65.95439,37.0047,288.98972,
11316,/motion/s1/quat,ffff,-0.5081177,0.5941162,-0.12286377,0.6113281
11316,/motion/s1/aaWorld,iii,-2031,1393,4779,
11316,/motion/s1/aaReal,iii,1354,-5201,164,
11316,/motion/s1/aa,iii,6282,-11378,2326,
11316,/motion/s1/ypr,fff,64.93104,36.981438,289.28613,
11328,/motion/s1/quat,ffff,-0.5163574,0.59399414,-0.115112305,0.60595703
11328,/motion/s1/aaWorld,iii,-2443,839,5187,
11328,/motion/s1/aaReal,iii,1894,-5471,-263,
11328,/motion/s1/aa,iii,6818,-11640,1930,
11328,/motion/s1/ypr,fff,63.962833,36.94574,289.57446,
11335,/motion/s1/quat,ffff,-0.5246582,0.5939331,-0.10748291,0.6003418
11335,/motion/s1/aaWorld,iii,-2707,1087,6050,
11335,/motion/s1/aaReal,iii,2115,-6375,-57,
11335,/motion/s1/aa,iii,7034,-12538,2166,
11335,/motion/s1/ypr,fff,62.988712,36.89502,289.83582,
11347,/motion/s1/quat,ffff,-0.532959,0.5938721,-0.10003662,0.59436035
11347,/motion/s1/aaWorld,iii,-4223,1433,7260,
11347,/motion/s1/aaReal,iii,2118,-8224,-701,
11347,/motion/s1/aa,iii,7028,-14384,1548,
11347,/motion/s1/ypr,fff,62.019405,36.82097,290.063,
11357,/motion/s1/quat,ffff,-0.541687,0.5935669,-0.09265137,0.5878906
11357,/motion/s1/aaWorld,iii,-2347,1266,7329,
11357,/motion/s1/aaReal,iii,2749,-7251,841,
11357,/motion/s1/aa,iii,7644,-13412,3120,
11357,/motion/s1/ypr,fff,61.04837,36.695408,290.29758,
11368,/motion/s1/quat,ffff,-0.55029297,0.5932007,-0.08514404,0.58135986
11368,/motion/s1/aaWorld,iii,-2991,1048,7920,
11368,/motion/s1/aaReal,iii,3019,-7966,468,
11368,/motion/s1/aa,iii,7902,-14126,2776,
11368,/motion/s1/ypr,fff,60.13335,36.58785,290.53702,
11377,/motion/s1/quat,ffff,-0.5587158,0.5930176,-0.07739258,0.57458496
11377,/motion/s1/aaWorld,iii,-1043,448,7357,
11377,/motion/s1/aaReal,iii,3707,-6268,1550,
11377,/motion/s1/aa,iii,8582,-12426,3882,
11377,/motion/s1/ypr,fff,59.227646,36.513664,290.74323,
11387,/motion/s1/quat,ffff,-0.56677246,0.5930176,-0.06951904,0.56762695
11387,/motion/s1/aaWorld,iii,-738,-7,7057,
11387,/motion/s1/aaReal,iii,3946,-5714,1465,
11387,/motion/s1/aa,iii,8816,-11868,3816,
11387,/motion/s1/ypr,fff,58.349243,36.47427,290.90656,
11396,/motion/s1/quat,ffff,-0.5743408,0.5934448,-0.06213379,0.5604248
11396,/motion/s1/aaWorld,iii,-907,389,7929,
11396,/motion/s1/aaReal,iii,4099,-6605,1853,
11396,/motion/s1/aa,iii,8964,-12760,4212,
11396,/motion/s1/ypr,fff,57.431705,36.42727,290.9668,
11409,/motion/s1/quat,ffff,-0.581604,0.59417725,-0.055908203,0.5527954
11409,/motion/s1/aaWorld,iii,-1235,-410,8479,
11409,/motion/s1/aaReal,iii,4837,-6967,1289,
11409,/motion/s1/aa,iii,9686,-13136,3646,
11409,/motion/s1/ypr,fff,56.43154,36.29005,290.90964,
11416,/motion/s1/quat,ffff,-0.5883179,0.5952759,-0.05065918,0.5449219
11416,/motion/s1/aaWorld,iii,-212,-1430,9044,
11416,/motion/s1/aaReal,iii,6247,-6525,1515,
11416,/motion/s1/aa,iii,11074,-12716,3860,
11416,/motion/s1/ypr,fff,55.384453,36.09767,290.74033,
11428,/motion/s1/quat,ffff,-0.59454346,0.5963745,-0.045837402,0.5372925
11428,/motion/s1/aaWorld,iii,-2268,-1752,5882,
11428,/motion/s1/aaReal,iii,3716,-5281,-1061,
11428,/motion/s1/aa,iii,8520,-11494,1268,
11428,/motion/s1/ypr,fff,54.39791,35.901398,290.5562,
11435,/motion/s1/quat,ffff,-0.60040283,0.59820557,-0.04144287,0.52911377
11435,/motion/s1/aaWorld,iii,37,-1269,6009,
11435,/motion/s1/aaReal,iii,4391,-4208,857,
11435,/motion/s1/aa,iii,9170,-10452,3158,
11435,/motion/s1/ypr,fff,53.29748,35.680557,290.22968,
11448,/motion/s1/quat,ffff,-0.6057129,0.6003418,-0.03704834,0.520874
11448,/motion/s1/aaWorld,iii,-330,-2631,5258,
11448,/motion/s1/aaReal,iii,4680,-3528,-580,
11448,/motion/s1/aa,iii,9436,-9802,1684,
11448,/motion/s1/ypr,fff,52.221493,35.488167,289.84546,
11458,/motion/s1/quat,ffff,-0.6102295,0.6034546,-0.032592773,0.51226807
11458,/motion/s1/aaWorld,iii,-207,-2754,6383,
11458,/motion/s1/aaReal,iii,5425,-4339,-352,
11458,/motion/s1/aa,iii,10164,-10646,1856,
11458,/motion/s1/ypr,fff,51.07981,35.34316,289.29797,
11470,/motion/s1/quat,ffff,-0.61450195,0.6066284,-0.028381348,0.50354004
11470,/motion/s1/aaWorld,iii,2342,-2480,7324,
11470,/motion/s1/aaReal,iii,6991,-3698,1656,
11470,/motion/s1/aa,iii,11710,-10040,3806,
11470,/motion/s1/ypr,fff,49.951946,35.173943,288.7221,
11484,/motion/s1/quat,ffff,-0.61865234,0.6092529,-0.024902344,0.49542236
11484,/motion/s1/aaWorld,iii,218,-2283,5112,
11484,/motion/s1/aaReal,iii,4509,-3320,-216,
11484,/motion/s1/aa,iii,9202,-9698,1884,
11484,/motion/s1/ypr,fff,48.924225,34.9508,288.2269,
11487,/motion/s1/quat,ffff,-0.6222534,0.6123047,-0.022277832,0.48718262
11487,/motion/s1/aaWorld,iii,35,-1845,5654,
11487,/motion/s1/aaReal,iii,4405,-3997,65,
11487,/motion/s1/aa,iii,9066,-10418,2106,
11487,/motion/s1/ypr,fff,47.842987,34.674007,287.63458,
11497,/motion/s1/quat,ffff,-0.6256714,0.6154785,-0.020202637,0.47888184
11497,/motion/s1/aaWorld,iii,1167,-1965,5147,
11497,/motion/s1/aaReal,iii,4762,-2968,485,
11497,/motion/s1/aa,iii,9384,-9436,2464,
11497,/motion/s1/ypr,fff,46.737446,34.346367,287.01254,
11508,/motion/s1/quat,ffff,-0.62872314,0.6185913,-0.018432617,0.47088623
11508,/motion/s1/aaWorld,iii,117,-2066,4091,
11508,/motion/s1/aaReal,iii,3625,-2755,-543,
11508,/motion/s1/aa,iii,8208,-9270,1374,
11508,/motion/s1/ypr,fff,45.68299,34.01308,286.39935,
11515,/motion/s1/quat,ffff,-0.6314087,0.6220703,-0.017150879,0.46264648
11515,/motion/s1/aaWorld,iii,-369,-2151,3524,
11515,/motion/s1/aaReal,iii,3044,-2598,-1082,
11515,/motion/s1/aa,iii,7582,-9164,764,
11515,/motion/s1/ypr,fff,44.575825,33.63825,285.712,
11527,/motion/s1/quat,ffff,-0.633728,0.6259155,-0.015991211,0.45422363
11527,/motion/s1/aaWorld,iii,-87,-2355,4819,
11527,/motion/s1/aaReal,iii,3995,-3480,-846,
11527,/motion/s1/aa,iii,8488,-10098,922,
11527,/motion/s1/ypr,fff,43.44204,33.255054,284.96307,
11536,/motion/s1/quat,ffff,-0.63568115,0.6300659,-0.015136719,0.44573975
11536,/motion/s1/aaWorld,iii,-771,-2385,6642,
11536,/motion/s1/aaReal,iii,4536,-5377,-961,
11536,/motion/s1/aa,iii,8980,-12050,722,
11536,/motion/s1/ypr,fff,42.28494,32.850838,284.16382,
11547,/motion/s1/quat,ffff,-0.63720703,0.6343994,-0.014465332,0.4373169
11547,/motion/s1/aaWorld,iii,-387,-2402,8337,
11547,/motion/s1/aaReal,iii,5617,-6605,-512,
11547,/motion/s1/aa,iii,10012,-13332,1082,
11547,/motion/s1/ypr,fff,41.13867,32.442894,283.3329,
11560,/motion/s1/quat,ffff,-0.63842773,0.6386719,-0.013793945,0.4293213
11560,/motion/s1/aaWorld,iii,515,-2109,8471,
11560,/motion/s1/aaReal,iii,6015,-6346,154,
11560,/motion/s1/aa,iii,10364,-13124,1660,
11560,/motion/s1/ypr,fff,40.058754,32.05808,282.5263,
11567,/motion/s1/quat,ffff,-0.6392822,0.6427002,-0.013061523,0.42199707
11567,/motion/s1/aaWorld,iii,1258,-1642,7112,
11567,/motion/s1/aaReal,iii,5463,-4966,606,
11567,/motion/s1/aa,iii,9770,-11788,2028,
11567,/motion/s1/ypr,fff,39.089832,31.717833,281.7708,
11575,/motion/s1/quat,ffff,-0.63983154,0.6465454,-0.012634277,0.41522217
11575,/motion/s1/aaWorld,iii,1906,-1430,6803,
11575,/motion/s1/aaReal,iii,5575,-4460,999,
11575,/motion/s1/aa,iii,9842,-11324,2340,
11575,/motion/s1/ypr,fff,38.184975,31.383625,281.0495,
11590,/motion/s1/quat,ffff,-0.6399536,0.65008545,-0.012756348,0.40942383
11590,/motion/s1/aaWorld,iii,315,-2812,7754,
11590,/motion/s1/aaReal,iii,5732,-5866,-940,
11590,/motion/s1/aa,iii,9960,-12768,324,
11590,/motion/s1/ypr,fff,37.374992,31.065908,280.38474,
11595,/motion/s1/quat,ffff,-0.63934326,0.65448,-0.01361084,0.40338135
11595,/motion/s1/aaWorld,iii,2431,-2234,7170,
11595,/motion/s1/aaReal,iii,6493,-4462,506,
11595,/motion/s1/aa,iii,10676,-11408,1678,
11595,/motion/s1/ypr,fff,36.450256,30.70401,279.56998,
11609,/motion/s1/quat,ffff,-0.63830566,0.6585083,-0.014770508,0.39831543
11609,/motion/s1/aaWorld,iii,2297,-2861,7640,
11609,/motion/s1/aaReal,iii,6943,-4862,-113,
11609,/motion/s1/aa,iii,11086,-11846,970,
11609,/motion/s1/ypr,fff,35.637775,30.381937,278.81808,
11616,/motion/s1/quat,ffff,-0.63708496,0.66241455,-0.016296387,0.39367676
11616,/motion/s1/aaWorld,iii,1930,-2751,7494,
11616,/motion/s1/aaReal,iii,6525,-4980,-327,
11616,/motion/s1/aa,iii,10628,-12000,670,
11616,/motion/s1/ypr,fff,34.85136,30.055027,278.0902,
11624,/motion/s1/quat,ffff,-0.63586426,0.66607666,-0.018188477,0.3894043
11624,/motion/s1/aaWorld,iii,1418,-2239,8659,
11624,/motion/s1/aaReal,iii,6443,-6364,-127,
11624,/motion/s1/aa,iii,10504,-13420,790,
11624,/motion/s1/ypr,fff,34.087826,29.712042,277.40756,
11638,/motion/s1/quat,ffff,-0.6347656,0.6694336,-0.020446777,0.38537598
11638,/motion/s1/aaWorld,iii,2071,-1067,9303,
11638,/motion/s1/aaReal,iii,6565,-6890,1189,
11638,/motion/s1/aa,iii,10580,-13982,2032,
11638,/motion/s1/ypr,fff,33.33722,29.341152,276.778,
11645,/motion/s1/quat,ffff,-0.633667,0.6724243,-0.02319336,0.38183594
11645,/motion/s1/aaWorld,iii,2287,-425,8822,
11645,/motion/s1/aaReal,iii,6108,-6555,1722,
11645,/motion/s1/aa,iii,10074,-13682,2498,
11645,/motion/s1/ypr,fff,32.619305,28.953894,276.20905,
11662,/motion/s1/quat,ffff,-0.63220215,0.67529297,-0.026428223,0.37890625
11662,/motion/s1/aaWorld,iii,2577,-95,7107,
11662,/motion/s1/aaReal,iii,5283,-5049,1941,
11662,/motion/s1/aa,iii,9202,-12208,2650,
11662,/motion/s1/ypr,fff,31.9342,28.577335,275.65497,
11666,/motion/s1/quat,ffff,-0.6300659,0.6784668,-0.030151367,0.37652588
11666,/motion/s1/aaWorld,iii,1681,-59,5215,
11666,/motion/s1/aaReal,iii,3699,-3836,1278,
11666,/motion/s1/aa,iii,7574,-11026,1914,
11666,/motion/s1/ypr,fff,31.245811,28.224974,275.04813,
11677,/motion/s1/quat,ffff,-0.6272583,0.6821289,-0.034606934,0.3741455
11677,/motion/s1/aaWorld,iii,412,-779,4451,
11677,/motion/s1/aaReal,iii,2778,-3587,-120,
11677,/motion/s1/aa,iii,6604,-10810,428,
11677,/motion/s1/ypr,fff,30.471285,27.842724,274.34198,
11685,/motion/s1/quat,ffff,-0.6237793,0.68640137,-0.03955078,0.3717041
11685,/motion/s1/aaWorld,iii,42,-2708,4472,
11685,/motion/s1/aaReal,iii,3496,-3352,-1972,
11685,/motion/s1/aa,iii,7272,-10608,-1526,
11685,/motion/s1/ypr,fff,29.607761,27.448153,273.5245,
11697,/motion/s1/quat,ffff,-0.6194458,0.6914673,-0.04437256,0.36895752
11697,/motion/s1/aaWorld,iii,-500,-3605,5962,
11697,/motion/s1/aaReal,iii,4222,-4678,-3017,
11697,/motion/s1/aa,iii,7952,-11964,-2692,
11697,/motion/s1/ypr,fff,28.671398,27.084188,272.55884,
11706,/motion/s1/quat,ffff,-0.61535645,0.69641113,-0.048828125,0.36602783
11706,/motion/s1/aaWorld,iii,1176,-2909,5182,
11706,/motion/s1/aaReal,iii,4695,-3485,-1588,
11706,/motion/s1/aa,iii,8380,-10800,-1382,
11706,/motion/s1/ypr,fff,27.738466,26.72525,271.62106,
11713,/motion/s1/quat,ffff,-0.6114502,0.7007446,-0.05316162,0.36364746
11713,/motion/s1/aaWorld,iii,2459,-2972,3707,
11713,/motion/s1/aaReal,iii,4987,-1677,-974,
11713,/motion/s1/aa,iii,8630,-9014,-874,
11713,/motion/s1/ypr,fff,26.896,26.400661,270.7831,
11725,/motion/s1/quat,ffff,-0.6071167,0.704895,-0.057800293,0.36212158
11725,/motion/s1/aaWorld,iii,2930,-3406,3910,
11725,/motion/s1/aaReal,iii,5640,-1589,-1073,
11725,/motion/s1/aa,iii,9248,-8944,-1078,
11725,/motion/s1/ypr,fff,26.108362,153.87325,269.9684,
11738,/motion/s1/quat,ffff,-0.602417,0.70892334,-0.06311035,0.36120605
11738,/motion/s1/aaWorld,iii,2397,-3138,4588,
11738,/motion/s1/aaReal,iii,5401,-2465,-1188,
11738,/motion/s1/aa,iii,8974,-9836,-1296,
11738,/motion/s1/ypr,fff,25.312218,154.14294,269.1608,
11748,/motion/s1/quat,ffff,-0.59747314,0.71276855,-0.06921387,0.3607788
11748,/motion/s1/aaWorld,iii,2058,-3422,6227,
11748,/motion/s1/aaReal,iii,6004,-3985,-1675,
11748,/motion/s1/aa,iii,9540,-11372,-1886,
11748,/motion/s1/ypr,fff,24.483896,154.4301,268.36774,
11761,/motion/s1/quat,ffff,-0.5923462,0.71624756,-0.07531738,0.36108398
11761,/motion/s1/aaWorld,iii,3502,-3637,9354,
11761,/motion/s1/aaReal,iii,8503,-6283,-1115,
11761,/motion/s1/aa,iii,12010,-13680,-1422,
11761,/motion/s1/ypr,fff,23.727278,154.65617,267.62637,
11766,/motion/s1/quat,ffff,-0.5874634,0.7191162,-0.08087158,0.36218262
11766,/motion/s1/aaWorld,iii,4667,-2911,10873,
11766,/motion/s1/aaReal,iii,9591,-7518,70,
11766,/motion/s1/aa,iii,13080,-14920,-318,
11766,/motion/s1/ypr,fff,23.113907,154.79219,266.99817,
11774,/motion/s1/quat,ffff,-0.5831299,0.7211914,-0.086242676,0.36376953
11774,/motion/s1/aaWorld,iii,5891,-1723,9072,
11774,/motion/s1/aaReal,iii,9039,-5909,1842,
11774,/motion/s1/aa,iii,12514,-13314,1390,
11774,/motion/s1/ypr,fff,22.601128,154.90337,266.506,
